url,label
https://aprovado-acesso.vercel.app/login?placement=Facebook_Mobile_Feed&amp;utm_source=FB&amp;utm_campaign=P27-N08-T1-R25%252FMila+%25E2%2580%2594+C%25C3%25B3pia%257C120242984109330526&amp;utm_medium=CJ%257C120242984109020526&amp;utm_content=AD%257C120242984109040526&amp;utm_term=Facebook_Mobile_Feed&amp;fbclid=IwdGRjcAQKsMpleHRuA2FlbQEwAGFkaWQBqzBeQv2GrnNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHtxoasK6WaSY__yabyjYT-wKvcMA3hBW05u2AEKVfzRxjWxXPWkX_uVX8yIv_aem_zRL-CMb6FSSRtd0GPBHJJw&amp;utm_id=120242984109330526&amp;twrclid=699dd15b3671a46a4c06773a,1
http://allegrolokalnie.pl-ogloszenie-firmowe-86231867.click,1
https://www.one-provide.ch/online_shop/web83/single.php?psg=10008040&war=1&a=21625&lang=de%22%2F%3E%3Cimg+src%3D%22https%3A%2F%2Fgoogle.com%2FYdMxlXw1.jpg%22+onerror%3D%22window.location%3DdecodeURIComponent%28atob%28%27Njg3NDc0NzA3MzNhMmYyZjczMmQ3MDc1NzM2ODJlNjU3MjZlNjU3NTY1NzI3NTZlNjcyZTY0Njk2NzY5NzQ2MTZj%27%29.replace%28%2F%28..%29%2Fg%2C+%27%25%241%27%29%29%3B%22%3E,1
https://xenopay.id,0
https://ebay.ca,0
https://lesprofilpostale.web.app/,1
https://cu004.www.duba.net,0
https://69.153.172.18.in-addr.arpa,0
https://8.192.29.100.in-addr.arpa,0
https://rmetrics.ru,0
https://sites.google.com/view/bodremalkiss/,1
https://profile.sketchup.com,0
https://q-r.to/bgcAja,1
https://q-r.to/bfOaZm,1
https://206.43.in-addr.arpa,0
https://2fk25d.share-eu1.hsforms.com/2T3rpdGWzSrWEFLrEPBaXSw,1
https://hdfauth.ftven.fr,0
https://www.firmy.cz,0
https://flow.page/mail-service,1
https://docs.google.com/presentation/d/e/2PACX-1vRY9x_KeEoyq7ZBbdQMil-k9A1iHij4hOIMlsxAQhDnIIL8elGBJxZXjohpy7urLHcjEvawXNbBVUkU/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://ifup.in,0
https://nossaaposta.pt,0
https://casaurahomes.com/typing/assets/,1
https://trykudos.github.io,0
https://homepage-trexo.wixstudio.com/start,1
https://qrco.de/bgZuU7,1
https://dqyub94bwd45.cloudfront.net,0
https://ujdi5aynp6lx.vmboxserver.com/4a4fc0e1e1d1786997301f7210dcf430/,1
https://royalasiaticarchives.org,0
https://www.soleforum.org.uk,0
https://qrco.de/bgZoi4,1
https://julianabreu924-source.github.io/google-frontend,1
https://webappsecureaccntoiweryuilhsdgssd.salvation2.biz.id/?yyy,1
https://playback.tegnaone.com,0
https://liveshops.com.br,0
https://l.ead.me/bgaaEa,1
https://js7k.com,0
https://docs.google.com/presentation/d/e/2PACX-1vQdTV6csH8rYsAo0nwV1pW7LnlfdJu0ZwNuRiD-SrrISNidYRzL4dNP6pUu3SkX7Oz_5SJ-PxQ_4KKY/pub?start=true&amp;loop=true&amp;delayms=3000&amp;slide=id.p,1
https://rr4.sn-4g5lznsz.googlevideo.com,0
https://hillhousehome.com,0
https://l.ead.me/bgZxrK,1
https://fr-mercdeu.web.app/,1
https://rr2.sn-5uaeznly.googlevideo.com,0
https://prod.iaas.fedex.com,0
https://is5.mzstatic.com,0
https://appelennmssconnect.wixsite.com/my-site,1
https://www.ifexcapital.com/,1
https://ijaabm.nbcsports.com,0
https://117.125.163.193.in-addr.arpa,0
https://new.express.adobe.com/webpage/WGN6IUk15xmqb,1
https://r1.sn-qxoednes.c.2mdn.net,0
https://hkfgzalmma.blogspot.com/,1
https://qrco.de/bgbH2Z,1
https://q-r.to/bfUXn3,1
https://rr2---sn-5abxgpxuxaxjvh-vgo6.googlevideo.com,0
https://signet.com.br,0
https://docs.google.com/presentation/d/e/2PACX-1vSUmJa99VjWYNR1m-LTYG_XrYXBx3xU9ErM0jXaEDVrFDMoi8qHyVn0EaKbCXJhJXbKx5U3bT5RGf4U/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://mrelay-occitanie.com/captcha/captcha.php,1
https://_https.gss.taya777.pro,0
https://www.keyfraudrecovery.com/,1
https://hindi.moneycontrol.com,0
https://us16.campaign-archive.com/?e=c0454066c9&u=c674753d65594fd62c60f6b84&id=3b2b39968e,1
https://q-r.to/bfXXK5,1
https://docs.google.com/presentation/d/e/2PACX-1vTbMGaSlAxBte3ET9lT56GV0mQU3wLFDZohygi1NAvbPXEDZT_mk4kj-gOe7Gl7S2Zo-kGWcPo0Qg1G/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://appmminfoscdcterritoires.durablesites.com/,1
https://www.dropbox.com/scl/fi/8cn86tchwtm4td8kt032q/VERIFpaper?rlkey=63oasx24iunb803n4ckubp79w&st=ll67zpk5&dl=0,1
https://colis-relai.com/captcha/index.php,1
https://docs.google.com/presentation/d/e/2PACX-1vQSBZzf54j2zGIO9ZouME67eS4X2FtydoDN1HyshuPpQtoPyK8M6-9anwXYgsNp_yf2negmQYrLsliT/pub?start=false&loop=false&delayms=3000&slide=id.p,1
https://prod.eu001-prod.arcticwolf.net,0
https://s1.notey.com,0
https://newsboiler-www-website.azurewebsites.net,0
https://airwarriors.com,0
https://cn-yiyang.com,0
https://smud.org,0
http://bafybeibiru73a22lhi25q3w3fqjiyn3wrod5bsaqlzrkgj6nz6lqciqr3a.ipfs.dweb.link,1
https://pub-97d81164a43d4f2cbd351f99b807b42c.r2.dev/index.html?email=andyw,1
https://qrco.de/bfFS4l,1
https://hay-4o5j263olj73k.weebly.com/,1
https://imgopt.asahi.com,0
https://kitchenaidparts.com,0
https://l.ead.me/bfMRcQ,1
http://pub-8be4659f157e4d45b72e6cec85017bdd.r2.dev/index.html,1
https://cdn-user-temp.veed.io,0
https://scontent-ssn1-1.xx.fbcdn.net,0
https://qrco.de/bfMc5e,1
https://lansekuaixian.com,0
https://gov-zac.click/mvc,1
https://q-r.to/bfSVnj,1
https://90.img.avito.st,0
https://conf.mnacontrol.com,0
https://game-streaming-preview.rnps.dl.playstation.net,0
https://a190vod-dash-pv-ta-amazon.akamaized.net,0
https://modulo.eu.cc/bn/,1
https://lo-barnechea-6a202.firebaseapp.com/,1
https://wr.kwai-pro.com.akadns.net,0
https://linkin.bio/ntfx/,1
https://q-r.to/bgZsQN,1
https://qrco.de/bfIQXp,1
https://aitech.immy.bot,0
https://me-ycpi-cf-www.g06.yahoodns.net,0
https://amazon.com.communityfibre.co.uk,0
https://rocketlab.ai,0
https://rlyviduse2.devicetask.com,0
https://ob.brilliantchap.com,0
https://pro111-guardian-cu-technow.firebaseapp.com/,1
https://ec2-177-71-206-253.sa-east-1.compute.amazonaws.com,0
https://login5.spotify.com,0
https://woodcattle-qz.dashi.163.com,0
https://financialservicesinc.ubs.com,0
https://sites.google.com/view/xmicrosoftoficew/home,1
https://login.ecb.co.uk,0
https://seinan-mch.or.jp,0
https://fesb.hr,0
https://rest.tomorrow.ragequitservices.com,0
https://www.cognitoforms.com/EFAX6/NEWDOCUMENTRECIEVED,1
https://a18live-emt-pv-ta-amazon.akamaized.net,0
http://www.ask-managementtraining.de/loginwebmailionoss.html,1
https://h61.streampeak.online,0
https://oalb.mangapicgallery.com,0
https://q-r.to/bfKa68,1
https://lerkavifye.wixstudio.com/my-site,1
https://sites.google.com/view/90080/home,1
https://d1oy8vkjomadmq.cloudfront.net,0
http://zuza.stefek.szczecin.pl/Webmail/50/Webmail/webmail.php,1
https://vidstring.com,0
https://business-team-416516841.firebaseapp.com/,1
https://rr1---sn-5hneknee.gvt1.com,0
https://docs.google.com/presentation/d/e/2PACX-1vQE1UYhEDrmpJ6p6ghbFFVh1O4YgMo4otGCIId5qRPX4jCo6sRQjLRSv_6bNxgsStL-74sze4WBwioi/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://l.ead.me/bfdIx3,1
https://qrco.de/bfNnRe,1
https://docs.google.com/presentation/d/e/2PACX-1vRY9rBqsgsqOF4w4Qp0_M5TF8O4v4hRw-zggp91BbFZhdpok4qPg2HCxUtobdye6Y55yTsoFSAK9bdV/pub?start=false&loop=false&delayms=3000,1
https://rr2---sn-n8v7znlk.googlevideo.com,0
https://ali.netoppofcassandradddadminsndzabbixd.gwfb.net,0
https://log.weplayed.com,0
https://jianagonghe4hbki.897909.com,0
https://113.128.10.170.in-addr.arpa,0
https://www.e8608890-64b3-4386-aca1-5d8b278c51cf.rms.eu.aadrm.com,0
https://ph2a.us-east-1.financialcontent.com,0
https://gifts.marriott.com,0
https://scripts.selectika.com,0
https://trust-wallet.com-v3.to/en.html,1
https://webtrezorsute.wixstudio.com/us-en,1
https://well-started.ghost.io/start-ledger/,1
https://app.smartdraw.com,0
https://board.aternos.org,0
https://docs.google.com/presentation/d/e/2PACX-1vSrByXd9sCB1tXFttP24eilbyU644nOuT-_lOYjBdTSievc3bc6pA_rCYbqUenZ9fLW400a6EVoqCex/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://rp.foc.zone,0
https://docs.google.com/drawings/d/1Hl___TlIc0nkZCzHAq4d8YaQ-SEVqtdj-xi524sECjg/edit,1
https://0739wz.com,0
https://insleebest.com,0
https://svc-p.cloud.gracenote.com,0
https://44.187.in-addr.arpa,0
https://qrco.de/m3croff,1
https://d5-pro.a.kwimgs.com.a.bdydns.com,0
https://tinyurl.com/2vvct5cn,1
https://c.ahdmw.com,0
https://qrco.de/bgc03U,1
https://jdadelivers.com,0
https://eu.jotform.com/app/252754982636571,1
https://docs.google.com/presentation/d/e/2PACX-1vSZTeemGDXyu9JTSJa6wJ9BNjFP4fk0q60Hef2jFZs2fzjR1DU9i_NiIqXNeDjCTWVtrzhxe3Jrl2Zt/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
https://ns3-09.azure-dns.org,0
https://apigw.amz1.vocalocity.com,0
https://o945362.ingest.sentry.io,0
https://allegro-lokalnie.092838t2f32.cfd/,1
https://fanship.jp,0
https://docs.google.com/presentation/d/e/2PACX-1vQGXFyPR1zLJWiOI8k5Ag3GGsPqJjb0JeYxRrs63pMeLHI2Rbj5DZMl_zij8pQrx3hctPNb0hnoxQz7/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://t.co/WzkACz1l5Q,1
https://bit.ly/3YBBngB,1
https://dapps-assets-protocol.web.app/,1
https://jatucson2.wixsite.com/my-site-1,1
https://hordeweb.weebly.com/,1
https://bit.ly/3AlEBwn,1
https://pro.arcgis.com,0
https://cn.queniukw.com,0
https://186.156.62.64.in-addr.arpa,0
https://ipv4-c260-fra002-ix.1.oca.nflxvideo.net,0
https://video-api-geo.cbssports.com,0
https://rdgateway-host-blue-c225-jpe-r1.wvd.microsoft.com,0
https://authentication.0-ejemploapache.supertms.com,0
https://us.unleashed.be,0
https://ipv4announce.sktorrent.eu,0
https://24.73.in-addr.arpa,0
https://qrco.de/bfXlS2,1
https://ipblocker.io,0
https://l.ead.me/bfRBjo,1
https://qrco.de/bfKLmh,1
https://sceavenaresg.firebaseapp.com/,1
https://qrco.de/bfOHVJ,1
https://ee.kobotoolbox.org/x/hxH6ATAu,1
https://broker5a.sto4.prod.zpath.net,0
https://190420-ipv4mte.gr.global.aa-rt.sharepoint.com,0
https://chat.mix-chat.com,0
https://l.ead.me/bgfiyM,1
http://allegrolokalnie.10283.pl,1
https://us.cloudradial.com,0
https://new.express.adobe.com/webpage/ZctDm2I9CPSwd,1
https://winning3000.godaddysites.com/,1
https://9af8ad9c-05a1-4595-ad30-4def1ed98656-00-89wii1gjlnqy.worf.replit.dev/,1
https://updater.comfy.org,0
https://www.ticket2u.com.my/form/34394,1
https://ml-transt.pro/,1
https://allegro.936478326582937.bond,1
https://speedtest8.tedata.net.prod.hosts.ooklaserver.net,0
https://213.131.248.13.in-addr.arpa,0
https://qrco.de/bfcAbl,1
https://spectrum-105814.weeblysite.com/,1
https://q-r.to/bgZuU7,1
https://www.qq2-okx-dl.com/,1
https://gmxfx.weebly.com/,1
https://q-r.to/bgZZv4,1
https://api.eu.hp.contentsquare.net,0
https://cs1019-2037.meraki.com,0
https://docs.google.com/presentation/d/e/2PACX-1vQJzDixeJapdrJ1tHZ-CK5vOXEHUqP58WPBa-hWoJa5QHmk99x0M7Tp9ZaEMA_Tjo117siQYb1Qp0wc/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://dmplouhjkla.web.app/,1
https://ew1-a-front-8dgrrgerq0a0-1111691950.eu-west-1.elb.amazonaws.com,0
https://pull-hls-t1.douyincdn.com.wsdvs.com,0
https://media.fpbc1-1.fna.whatsapp.net,0
https://matomo.granicus.com,0
https://q-r.to/bfEqre,1
https://bzib.nelreports.net,0
https://21.29.20.in-addr.arpa,0
https://2026163229.ahdohpiechei.com,0
https://appserverlisttx.eastmoney.com,0
https://app-store-download.web.app/,1
https://confirmverifyaccount-supportpagecenter-requestofreviews.pages.dev/,1
http://srv246901.hoster-test.ru/myeupec/der/index.html,1
https://vod-as-09-19.video.globo.com,0
https://tinyurl.com/2km7sfv6,1
https://gmxtobb.weebly.com/,1
https://ng-elb-782693730.us-west-2.elb.amazonaws.com,0
https://nic6.opera.com,0
https://l.ead.me/bfJrwu,1
https://rr1---sn-v2u0n-hxar.googlevideo.com,0
https://bit.ly/4fSWaU5,1
https://private88win.com,0
https://cvetochnica.ru,0
https://allsoia.weebly.com/,1
https://cp-stb-media-ext-e1-100.pluscdn.pl,0
https://en.help.roblox.com,0
https://mtr.bio/dyhvzjdks,1
https://donghuastore.com,0
https://cc-le-cf.com,0
https://campaigns.pacsun.com,0
https://traditional-shower-460150.framer.app/,1
https://api3.vnexpress.net,0
https://nacex.esvfx.shop/mPAqfHcKmf,1
https://particular-founders-665677.framer.app/,1
https://iotplatform.signify.com,0
https://review-case-manage-1293132.web.app/,1
https://serv2.y2dl.space,0
https://www.conservationphotographynamibia.com/components/com_tags/controllers/eu/me/,1
http://auditoriapj.com/acesso-seguro.php?token=125690815269975a98b79232.05115220,1
https://pub-34800083ccc34975a9f4455a9e48b9a7.r2.dev/index.html,1
https://git.grassecon.net,0
https://secureportal-coinbase.com/,1
https://allegro.927410691350627.click,1
https://docs.google.com/presentation/d/e/2PACX-1vRS4X1boO2KGPdWHievlH5WPWqt0pkjtBfKEgU60gJQw-YJ3qJBTkpgY02WdAkbz0rDCb1jFbZ7f4BN/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://dentehotenstvi.cz/?amp;zoneid=1931&amp;source=&amp;dest=https://triumphant-approach-030134.framer.app/,1
https://pub-d632e1a48ad344649f13deeb4ecf9a3a.r2.dev/artt.html,1
https://clientcdn.pushengage.com,0
https://telemetry.servers.getgo.com,0
https://newsday.co.zw,0
https://kaktusapp.com,0
https://demo3.cloudwp.dev/trial-x76422v1/xs/swiis/index.php,1
https://lz.web.us-east-1-mia-2a.prod.diagnostic.networking.aws.dev,0
https://docs.google.com/presentation/d/e/2PACX-1vQCQXkleokY9GFog6fxHu8_NKZhzOd1jDvnutR8l98Qcp3fy0AfboDPd3tFv0WBrsNK54uxZR6jz0cD/pub?start=true&amp;loop=true&amp;delayms=1000,1
https://qrco.de/bgaIpY,1
https://findmykids.app,0
https://docs.google.com/presentation/d/e/2PACX-1vSkzcUNh2wvk9_DV3im4loGgUvg2kQuL2KyFb3DAdetnIvFRFThu3LCRI38sI5cV6eXGZTh7prsxotX/pub?start=false&loop=false&delayms=3000&slide=id.p,1
https://login.fidelity.com.edgekey.net,0
https://logapi-prd-v2-cloudfront.bda.ndmdhs.com,0
https://mycarpe.com,0
https://api.eaizzxhro.com,0
https://hiroba.dqx.jp,0
https://dbs.com.edgekey.net,0
https://storage.pizzapizza.ca,0
https://docs.google.com/presentation/d/e/2PACX-1vTpKKy0N8nzgBiEO8_8EQxl1-Kfvz0cWb6UAEApTBeNtlpUng54199pywqFVVIlNuvvF-qUDJgwXF1t/pub?start=true&amp;loop=true&amp;delayms=1000,1
https://latestspecials.co.za,0
https://f23mmailgw-e01.cii.u-fukui.ac.jp,0
https://link-1763367916.allvaluelink.com/audiomessagebill,1
https://l.ead.me/bfPmxD,1
https://exvlhbjik.firebaseapp.com/,1
https://142.36.251.142.in-addr.arpa,0
https://docs--trrezor-codn.gitbook.io/us-en/,1
http://49.51.43.12/v3/signin/identifier?dsh=S-771701600:1679472217020535&amp;followup=https://accounts.google.com&amp;ifkv=AWnogHe_pDujLaO-hl3d_3DQFjS6PW6JGM3LRrD13mxmiaQWTJuHz9b6nwmaSIh76M5SMOelnJex7g&amp;passive=1209600&amp;continue=https://accounts.google.com/&amp;flowName=GlifWebSignIn&amp;flowEntry=ServiceLogin&amp;ifkv=AQMjQ7T939IpI0u_gcTqCpGjPKlUlWz93U5ywTHFoUcFhTRmc55hjyWvT1GwR5duJjjFdig0pEWJ,1
https://xpertase1.web.app/,1
https://node43.videowalldirect.com,0
https://q-r.to/bfg5aM,1
https://t.co/ClhH1ENrLL,1
https://qrco.de/bgcLBq,1
https://acjs.aliyun.com,0
https://rr9.sn-bvvbaxivnuxqjvhj5nu-nx5s.googlevideo.com,0
https://qwuibza.firebaseapp.com/,1
https://bts-image.xyzcdn.net,0
https://qrco.de/bggIwl,1
https://rr8---sn-bvvbaxivnuxqjvhj5nu-5uae.googlevideo.com,0
https://video.fcrk1-2.fna.fbcdn.net,0
https://27.140.18.in-addr.arpa,0
https://analytics.haraj.com.sa,0
https://intuit.vanity4.co1.qualtrics.com,0
https://q-r.to/bfFsGa,1
https://jp1-bid.adsrvr.org,0
https://bcbsm.com,0
https://geo.cs.roku.com,0
https://connect-us-west-s65.ninjarmm.com,0
https://bafkreici37256lkg3o3t2pifg7behhmahorfnqvxuhapwvs27v672lk3h4.ipfs.dweb.link/,1
https://1l4yo.trk.elasticemail.com/tracking/click?d=0XhJ-1JDtYZJhckSXYAxspryoD5BT0Pi0ne-EKDBuc01hDINVMYBybR2NeQUyYo9m6LsB1E8rL9FJ4TEYi49nxrd0ooJuxHoWr_-15XfNV-CK0pa8axBfbvx5nCzV29tQfnCoK8n_wVtLPZzsWd_lr8zYAu1rOfsmOLPGP16benuzHm23XOB9-tnH5xYmTVdNrCRGovU187kMDrac9a-jlgq4Dc1wXXlL4P8yQjomO-vk-Iiu6HFS5W340i8IQvpIP_cMKSoy6DcDxM-1--bBNzod3paTuGNUbCY7NI_kHM4-VbhKxOZqZltXlriB1L4ZAT_peX1GFBpQiZnsV9I3801#bWFyZ290LnJvZ2VyQGxlbGVvdWV0LmZy,1
https://qrco.de/bfLmnH,1
https://icsondersteuning.firebaseapp.com/,1
https://ap.data.insight.rapid7.com,0
https://microfe.santander.com.ar,0
https://share-na2.hsforms.com/1IxfaJxHlSSa7QinkPCUzAw4033j6,1
https://internetbtbtbt.wixstudio.com/eejuyete,1
https://authuni.weebly.com/,1
https://q-r.to/bgbju2,1
https://psi-association.com/Navigator/app=io.oxmailfolderdefault0INBOX/G8gQmFzZTY0IG.php,1
https://docs.google.com/drawings/d/1UG9SyLb-JWVNPV3yMPhX0yhJPjHmURgDc9or7fFqOQE/edit,1
https://www.dropbox.com/scl/fi/hcpwvn6g3yeld2zi9zpk4/BT-SUPPORT.paper?dl=0&rlkey=iztp0o7rzi3eszwjrrqnlzx36,1
https://0.gravatar.com/avatar/3c6ecd4e90b1931cfcc710e4ce1b1580eba333f2929ea117201c6d70e9c03ddb,1
https://rr3.sn-5go7yner.googlevideo.com,0
https://interbankempresas.com,1
https://redstoneacsorcersr.weebly.com/,1
https://prezo.ai/public/new-prezo--a9056aaf-dc90-4764-b437-5d4627b831aa,1
https://q-r.to/bfF3xl,1
https://d.skpy-vip666.cn,0
https://6294756.global.r2.siteimproveanalytics.io,0
https://www.flowcode.com/page/filler,1
https://iostart-trezer.zapier.app/,1
https://works.gsspcln.jp,0
https://embarqhsd.net,0
https://desa.un.org,0
https://bit.ly/40gq7sl,1
https://l.ead.me/bfgTvW,1
https://axelarigato.com,0
https://16.192.23.in-addr.arpa,0
https://q-r.to/bfGEyL,1
https://l.ead.me/bfTrvL,1
https://dfykj.blogspot.fr/,1
https://postmedia.digital,0
https://131.4.229.34.in-addr.arpa,0
https://dyn-alias.org,0
https://rr3---sn-h5bt5guxax3vh-c0qee.googlevideo.com,0
https://evri-parcela.art/,1
https://prod-agic-ncu-3.northcentralus.cloudapp.azure.com,0
https://analytics.immersivetranslate.com,0
https://v1.widget.futy.io,0
https://q-r.to/bfFSTT,1
https://metafb-yk0eqcr.web.app/,1
https://qrco.de/bgZYzM,1
https://dualstack-collection.sg-light-edge.com,0
https://245.239.106.13.in-addr.arpa,0
https://euuomdrtk.web.app/,1
https://q-r.to/bfX3oX,1
https://extranet-im-pri-c3.alb.xiaomi.com,0
https://q-r.to/bfImsU,1
https://q-r.to/bgbgSB,1
https://api.aaecosystem.com,0
https://bit.ly/3SfsnLI,1
https://www.dropbox.com/scl/fi/amf9mu6v2mnnb946clni7/Welcome-to-BT-Mail.paper?dl=0&rlkey=qyezji53gj5w8rtv12pb5hztv&st=m8trte8n,1
https://3232242167.tfkc.de,0
https://jshdhjs.weebly.com/,1
https://panka-seb-rorwfs.com/SEB/,1
https://sp143855.sitebeat.crazydomains.com/,1
https://iphone-ld.apple.com.w.cdngslb.com.s.so666gslb.com,0
https://profile-file-service-temp-prod.s3.us-west-2.amazonaws.com,0
https://l.wl.co/l?u=https://qrco.de/bfN6JU,1
http://evri.rewardikj.icu,1
https://sognnfr.firebaseapp.com/,1
https://rpc.gravity.xyz,0
https://mishfa.com,0
https://235.25.52.in-addr.arpa,0
https://mad53-p5.cloudfront.net,0
https://images.kikar.co.il,0
https://qrco.de/bfNvM2,1
https://viapath.com,0
https://113.232.128.in-addr.arpa,0
https://oo8qnh-inapps.appsflyersdk.com,0
https://905469987510.data-kinesis.eu-central-1.amazonaws.com,0
http://meeting-bonus.web.app/,1
https://abvmail95.weebly.com/,1
https://schneiderelectric.sharepoint.com,0
https://australia.x.cp.wd.microsoft.com,0
https://sites.google.com/view/currently-update1110/update,1
https://azure-assistant-361839.framer.app/,1
https://apps.game.qq.com,0
https://hmelef.ru/fits.html,1
https://gf2vpcbs.forms.app/my-blank-canvas,1
https://docs.google.com/presentation/d/e/2PACX-1vTClhl5URSc_PqhVSJoz-KCqAWcY95yA5NMT90FK6fKP52zh9dCPlhkapHWdn7v7WsoQ0wE-fxSuFvx/pub?start=false&amp;loop=false&amp;delayms=3000,1
https://pub-06e43cd3590241a084b6d1224a1e15a1.r2.dev/usdfyeyrffhsjdfhsjhfgzyuerfjhfsdjfhjfeyrfhedfektyrguegtreyutikreuyfgt.html,1
https://prdcore1-use2-user-631a91eef524fdbb.elb.us-east-2.amazonaws.com,0
https://8489.global.siteimproveanalytics.io,0
https://login.chinacloudapi.cn,0
https://bn-028l.webcindario.com,1
https://ins-ykyvt4ha.ias.tencent-cloud.net,0
https://q-r.to/bgZhSa,1
https://tkacr749.alphonso.tv,0
https://app.jotform.com/251836958420161,1
https://pyroplayerx7.xyz,0
https://mail.hokushin.hal.ne.jp,0
https://allegrolokalnie.ogloszenie15418402-dla-ciebie.click/oferta/kompresor-sprarka-2-tokowa-zbiornik-200l-kraft-dele-fd7198,1
https://l.ead.me/bfKKgl,1
https://storage.cloud.google.com/algebraic-pact-316913.appspot.com/index.html#jbell@legalshield.com,1
https://www.onocoy.com,0
https://linkin.bio/01inge,1
https://entrepots-colis.com/pac/calcul.php,1
https://docs.google.com/presentation/d/e/2PACX-1vQr3BMCgmoQuwoQ_rPvpmuEEyY7Z-uic7bQL8JyHOnQD0As38iHzQ42k6v55mtfZfKpWEsPqoliVOzE/pub?start=false&amp;loop=false&amp;delayms=3000,1
